Date,Ticker,Type,ret_z,volz,range_pct,Why,Mkt_flag,Severity,Return
2018-11-01,AMZN,detected,1.8033011769126757,0.1284062083870019,92.06349206349206,ML flagged,0,79.66832714173141,0.0422525635750885
2018-11-01,AAPL,detected,0.9342286982660089,2.4924228934802235,74.60317460317461,ML flagged,0,79.47765394573905,0.0153522624397994
2018-11-01,NVDA,detected,1.1768530982119918,0.1504923819388111,85.71428571428571,ML flagged,0,73.51823708206688,0.034530101676502
2018-11-01,MSFT,detected,-0.4859850706709463,-0.4283573161785458,58.730158730158735,ML flagged,0,45.68487560508837,-0.0083325461743561
2018-11-02,AAPL,crash + volume_shock,-4.375722638109501,4.0060445541819805,95.23809523809524,"ret_z=-4.4, volz=4.0, range_pct=95.2",1,97.9694360013509,-0.0663307509282223
2018-11-02,NVDA,detected,-0.4064053577811099,-0.5682748260191174,85.71428571428571,ML flagged,1,51.133485309017225,-0.0146256459577054
2018-11-02,MSFT,detected,0.1364875394222381,-0.2331098322212079,68.25396825396825,ML flagged,1,41.81160643926601,0.0022659707766838
2018-11-02,AMZN,detected,0.0447269630336645,-0.3595764374367278,63.49206349206349,ML flagged,1,35.57004953281549,0.0
2018-11-05,AAPL,detected,-1.6163777018595742,1.829750679905104,84.12698412698413,ML flagged,1,87.57246988629966,-0.0283883136625058
2018-11-05,AMZN,detected,-0.8518443017646408,-0.9406617635061412,85.71428571428571,ML flagged,1,56.27532928064843,-0.0226534375274387
2018-11-05,NVDA,detected,-0.3959675055245505,-1.1218499752123543,80.95238095238095,ML flagged,1,43.42916244511989,-0.0146565484944102
2018-11-05,MSFT,detected,0.7367849360375468,-1.1330716001502403,57.14285714285714,ML flagged,1,42.62917933130699,0.0127166535604625
2018-11-06,AAPL,detected,0.6145619480997141,-0.5932810640143354,30.15873015873016,ML flagged,0,37.04759090397389,0.0108141727224329
2018-11-06,AMZN,detected,0.4392521093136796,-1.6564920510603245,63.49206349206349,ML flagged,0,36.10196442643251,0.0092210402478061
2018-11-06,MSFT,detected,0.1115365854256614,-1.5243929097022704,74.60317460317461,ML flagged,0,30.76311493864685,0.0019532469566865
2018-11-06,NVDA,detected,-0.0250552440493476,-1.7783432488230368,42.85714285714285,ML flagged,0,16.191742654508612,-0.0033526549622119
2018-11-07,AMZN,spike,2.8065816759974926,0.1823817010644814,92.06349206349206,ret_z=2.8,0,83.43605763818529,0.0685897502582126
2018-11-07,MSFT,detected,2.263496513749896,-0.1866530006177389,80.95238095238095,ML flagged,0,73.83696386355962,0.039361257369116
