Date,Ticker,Type,ret_z,volz,range_pct,Why,Mkt_flag,Severity,Return
2019-07-01,NVDA,detected,0.5660107246698087,2.4663566933717016,98.4126984126984,range_pct=98.4,0,82.18694885361552,0.0118127398786158
2019-07-01,AAPL,detected,1.0768453464576246,0.3402959187183473,61.90476190476191,ML flagged,0,69.40035273368606,0.0183408704553094
2019-07-01,MSFT,detected,0.8102129924889001,-0.2885938620281036,47.61904761904761,ML flagged,0,53.65961199294532,0.0128395579027713
2019-07-01,AMZN,detected,0.9824129013842255,-0.2853678136758466,7.936507936507936,ML flagged,0,42.9453262786596,0.0150821102590232
2019-07-02,NVDA,detected,-0.9854113542759968,-0.1035401107912118,61.90476190476191,ML flagged,0,62.96296296296296,-0.0237107297050629
2019-07-02,AMZN,detected,0.3726338935781504,-0.7899625006330516,52.38095238095239,ML flagged,0,37.96296296296296,0.006305369165876
2019-07-02,MSFT,detected,0.333568520912216,-1.677004829264526,19.047619047619047,ML flagged,0,18.87125220458553,0.0066331755276274
2019-07-03,MSFT,detected,0.3126688899162748,-1.9298518152965525,26.984126984126984,ML flagged,0,20.414462081128747,0.006443189239953
2019-07-03,AAPL,detected,0.4537769852849897,-2.780601144175931,6.349206349206349,ML flagged,0,16.225749559082892,0.0082869216247585
2019-07-03,NVDA,detected,0.2102005896981246,-1.9124535660150348,15.873015873015872,ML flagged,0,12.962962962962962,0.0032053654045853
2019-07-03,AMZN,detected,0.0918663893783601,-2.4325885142500163,3.1746031746031744,ML flagged,0,4.056437389770722,0.0024246068438786
2019-07-05,NVDA,detected,-0.5922654729052738,0.0659316464986582,9.523809523809524,ML flagged,1,41.04938271604939,-0.0154838521728957
2019-07-05,MSFT,detected,-0.3946081460002574,-0.7253261712911162,42.85714285714285,ML flagged,1,36.507936507936506,-0.00290995250148
2019-07-08,AAPL,detected,-1.3170543555352008,0.4411350088976339,39.68253968253968,ML flagged,1,65.47619047619048,-0.0206139657714218
2019-07-08,AMZN,detected,0.2602737530880008,-0.1800444966118436,49.2063492063492,ML flagged,1,41.71075837742504,0.0048432052662428
2019-07-08,NVDA,detected,-0.7292447848842972,-0.604836210449776,1.5873015873015872,ML flagged,1,32.45149911816578,-0.0188478003231629
