Date,Ticker,Type,ret_z,volz,range_pct,Why,Mkt_flag,Severity,Return
2018-06-01,MSFT,detected,1.0463877963218875,1.1546649423230595,34.92063492063492,ML flagged,0,63.36893504446695,0.0197288540657436
2018-06-01,AAPL,detected,1.0713163080220829,-0.154318913752152,38.095238095238095,ML flagged,0,52.59202971968929,0.0180339187692686
2018-06-01,NVDA,detected,0.80734251033718,-0.5543182115305458,14.285714285714285,ML flagged,0,35.74594731509625,0.0215314105171835
2018-06-01,AMZN,detected,0.2999835902487768,0.2709383626303359,3.1746031746031744,ML flagged,0,32.04224361139255,0.0073146156656327
2018-06-04,NVDA,detected,1.0688934512896813,0.5455051486780983,58.730158730158735,ML flagged,0,67.89232241359902,0.028064548998997
2018-06-04,AMZN,detected,0.6700952697658056,0.171845535706593,31.746031746031743,ML flagged,0,48.83555668130136,0.0144559254748988
2018-06-04,MSFT,detected,0.4055497210980759,0.9123609830118546,7.936507936507936,ML flagged,0,41.5639423618147,0.0087310353739218
2018-06-04,AAPL,detected,0.4398497129219117,0.3297841563359399,15.873015873015872,ML flagged,0,40.70767195767196,0.0083580361598101
2018-06-05,AMZN,detected,0.8911151100044171,2.159872054731661,53.96825396825397,ML flagged,0,71.62416976246764,0.01866361352223
2018-06-05,AAPL,detected,0.393735350829881,-0.2663432409537021,3.1746031746031744,ML flagged,0,27.432314533378364,0.0077150993361723
2018-06-05,MSFT,detected,0.2006389799852909,0.2807923276770819,0.0,ML flagged,0,27.3936170212766,0.0051146169822557
2018-06-06,AMZN,detected,-0.1089345995985272,2.476347929635204,49.2063492063492,ML flagged,0,51.86310930991781,-0.0003536862054248
2018-06-06,AAPL,detected,0.1167800712686133,-0.2850339297991006,20.634920634920636,ML flagged,0,24.65312957334234,0.0034659059616639
2018-06-06,MSFT,detected,0.0710757093469478,-0.2310030243348926,0.0,ML flagged,0,16.93262411347518,0.0029356783221421
2018-06-07,MSFT,detected,-0.971054429040974,1.160913588089144,68.25396825396825,ML flagged,1,73.9924575030958,-0.0157088466112278
2018-06-07,AMZN,detected,-0.2839155245918116,0.710917478273038,41.26984126984127,ML flagged,1,48.331081841720135,-0.0038035979194309
2018-06-07,NVDA,detected,-0.4154609292810731,-0.9910340058891726,41.26984126984127,ML flagged,1,32.01902510413149,-0.0084856678791365
2018-06-07,AAPL,detected,-0.2846857155513156,-0.0683405025469665,9.523809523809524,ML flagged,1,29.06112799729821,-0.0026805552634023
2018-06-08,AAPL,detected,-0.6786911208137014,1.3650767884567858,28.57142857142857,ML flagged,1,57.13019250253293,-0.009097574494629
2018-06-08,MSFT,detected,0.3427277277766942,-0.0156030103909362,25.396825396825395,ML flagged,1,37.100360238658105,0.0074344619922808
2018-06-08,AMZN,detected,-0.2427101945591616,-0.250234756289581,15.873015873015872,ML flagged,1,27.32114713497692,-0.003143348392983
2018-06-08,NVDA,detected,-0.1634237012141581,-0.995235696113396,23.809523809523807,ML flagged,1,18.707784532252617,-0.0023583385263339
