Date,Ticker,Type,ret_z,volz,range_pct,Why,Mkt_flag,Severity,Return
2019-06-03,AMZN,crash + volume_shock,-3.444606128297949,3.285390828575826,100.0,"ret_z=-3.4, volz=3.3, range_pct=100.0",1,99.38271604938272,-0.0464094415293521
2019-06-03,MSFT,crash,-2.7872381658601846,1.7922585241679865,100.0,"ret_z=-2.8, range_pct=100.0",1,97.2663139329806,-0.0310479266841893
2019-06-03,AAPL,detected,-0.6374539231169081,1.090916314310934,98.4126984126984,range_pct=98.4,1,79.67372134038801,-0.0101103321152005
2019-06-03,NVDA,detected,-0.4490080305277739,-0.1007300067587214,80.95238095238095,ML flagged,1,58.50970017636684,-0.0124023190076157
2019-06-04,NVDA,spike,3.067984002762006,0.8692855938937699,96.82539682539682,"ret_z=3.1, range_pct=96.8",1,92.01940035273368,0.0689191528202779
2019-06-04,AMZN,detected,1.4560761981847656,0.7814173143757025,95.23809523809524,range_pct=95.2,1,87.9188712522046,0.0217819674386847
2019-06-04,MSFT,detected,2.136706184549443,0.6747611700195209,84.12698412698413,ML flagged,1,85.05291005291005,0.0277036986765506
2019-06-04,AAPL,detected,2.259084996455321,-0.0849574420277456,87.3015873015873,ML flagged,1,79.40917107583773,0.0365840091332509
2019-06-05,MSFT,detected,1.557713041088138,0.0410534035552803,49.2063492063492,ML flagged,0,66.66666666666667,0.0216791157432687
2019-06-05,NVDA,detected,-0.4389924538349962,-0.011189941960715,93.65079365079364,ML flagged,0,64.28571428571428,-0.0120280623772377
2019-06-05,AAPL,detected,0.9241192010477394,-0.3535439603127834,68.25396825396825,ML flagged,0,61.37566137566137,0.0161432815677362
2019-06-05,AMZN,detected,0.3109192963754831,-0.2957363671878314,74.60317460317461,ML flagged,0,50.617283950617285,0.0051689106497514
2019-06-06,MSFT,detected,1.0544426793226274,-0.508256115008734,74.60317460317461,ML flagged,0,63.183421516754855,0.0158149720495863
