Date,Ticker,Type,ret_z,volz,range_pct,Why,Mkt_flag,Severity,Return
2019-04-03,NVDA,detected,0.7733839181978863,1.253589227517002,50.79365079365079,ML flagged,0,67.50440917107584,0.0307105478984643
2019-04-03,AAPL,detected,0.1581099050834475,-0.8484077909507562,49.2063492063492,ML flagged,0,29.93827160493827,0.006854983441578
2019-04-03,AMZN,detected,0.0461613450993867,-0.4422412394118761,11.11111111111111,ML flagged,0,18.253968253968253,0.0037045451303097
2019-04-04,MSFT,detected,-0.5586710789889884,-1.0903948790175555,49.2063492063492,ML flagged,1,39.46208112874779,-0.0050846109940746
2019-04-04,AAPL,detected,-0.0940935980905857,-1.6196694920119192,46.03174603174603,ML flagged,1,20.149911816578484,0.0017402792993177
2019-04-05,AMZN,detected,0.3738688946514306,-0.77100376976967,0.0,ML flagged,0,20.85537918871252,0.0101272467884614
2019-04-05,MSFT,detected,0.0787054852531046,-2.092255594417034,0.0,ML flagged,0,2.9541446208112867,0.0044402799189764
2019-04-08,AAPL,detected,0.7477515921030206,-0.4222156404265097,65.07936507936508,ML flagged,0,56.48148148148149,0.0157360602464557
2019-04-08,MSFT,detected,-0.195872958259259,-1.9876662986876596,20.634920634920636,ML flagged,0,14.065255731922395,0.0003336121386845
2019-04-09,AAPL,detected,-0.5390335566383024,0.655178056743666,58.730158730158735,ML flagged,1,60.71428571428572,-0.002998457084356
2019-04-09,MSFT,detected,-0.6667690120100714,-1.2637619274970424,3.1746031746031744,ML flagged,1,24.514991181657848,-0.0054198727076003
2019-04-10,NVDA,detected,0.3237295427944648,-1.028719124630597,14.285714285714285,ML flagged,0,22.310405643738974,0.0150057862055306
2019-04-11,AAPL,detected,-0.8725243689373939,-1.0786351726947263,28.57142857142857,ML flagged,1,38.53615520282187,-0.0083241112895847
2019-04-11,AMZN,detected,-0.212912655413458,-1.7135559707854475,0.0,ML flagged,1,8.024691358024691,-0.0017647143949245
2019-04-12,AAPL,detected,-0.3170310352495772,-0.0852338895813322,71.42857142857143,ML flagged,1,52.29276895943563,-0.0004021000266357
2019-04-12,MSFT,detected,0.2179177936703909,-0.5448372470588835,0.0,ML flagged,1,18.95943562610229,0.0051524651857033
2019-04-15,NVDA,detected,-1.080871326222722,-0.8183664106676368,66.66666666666666,ML flagged,0,57.098765432098766,-0.0279459632780375
2019-04-16,MSFT,detected,-0.4320676001342476,-1.5622318888065951,44.44444444444444,ML flagged,0,30.55555555555556,-0.0023131616804987
2019-04-16,NVDA,detected,0.5063702612725214,-1.1706854320079036,19.047619047619047,ML flagged,0,26.940035273368608,0.0190039974731859
2019-04-16,AMZN,detected,0.4541469693801725,-1.135473396681671,20.634920634920636,ML flagged,0,26.455026455026456,0.0098489562914476
2019-04-17,AAPL,detected,1.0575799816737532,0.1408746496639936,80.95238095238095,ML flagged,0,73.58906525573191,0.0194730699533933
2019-04-18,MSFT,detected,0.9300820128633638,1.2269801510911755,79.36507936507937,ML flagged,0,79.23280423280424,0.0131395397704425
2019-04-18,AAPL,detected,-0.0613352152271904,-0.4034287744794903,3.1746031746031744,ML flagged,0,16.843033509700177,0.0035937442686007
2019-04-22,AMZN,detected,0.7462018400047156,-0.4043064979823673,80.95238095238095,ML flagged,0,61.860670194003525,0.0137617530275462
2019-04-22,NVDA,detected,0.2623361833288889,-2.2950443374979685,34.92063492063492,ML flagged,0,20.590828924162256,0.011647871196428
2019-04-22,MSFT,detected,0.0547468438111317,-1.046853759795985,33.33333333333333,ML flagged,0,19.003527336860667,0.0031611854301245
2019-04-22,AAPL,detected,-0.0801090529218567,-1.0534958002058126,30.15873015873016,ML flagged,0,18.82716049382716,0.0032865829508832
2019-04-23,AMZN,detected,1.071738300089962,1.1343421689756676,73.01587301587301,ML flagged,0,78.83597883597884,0.019318479637981
2019-04-23,MSFT,detected,0.97956040409142,0.7793848730181618,52.38095238095239,ML flagged,0,68.03350970017637,0.0135747476850371
2019-04-23,AAPL,detected,0.697453298260295,-0.3684666483059434,68.25396825396825,ML flagged,0,57.45149911816578,0.0144232073723788
2019-04-24,AMZN,detected,-0.9055870733804708,0.1582281353404526,57.14285714285714,ML flagged,1,63.403880070546734,-0.0114462847989571
2019-04-24,MSFT,detected,-0.5594857879512818,2.143230607760048,23.809523809523807,ML flagged,1,56.70194003527337,-0.0034279329856818
2019-04-25,MSFT,spike + volume_shock,2.7157067201929785,2.8418899461965204,87.3015873015873,"ret_z=2.7, volz=2.8",0,94.48853615520282,0.033117261973409
2019-04-25,NVDA,detected,-0.9172823153641948,0.5717415112309147,73.01587301587301,ML flagged,0,72.00176366843033,-0.0222837939277088
2019-04-25,AMZN,volume_shock,-0.1404212150058316,3.299437996716691,23.809523809523807,volz=3.3,0,45.06172839506173,0.0002629157355067
2019-04-25,AAPL,detected,-0.9946067204188368,-1.0621094391150423,33.33333333333333,ML flagged,0,42.28395061728396,-0.0090750480317521
2019-04-26,AMZN,volume_shock,1.4677734820407449,4.452255901244121,90.47619047619048,volz=4.5,0,93.342151675485,0.0254330423881259
2019-04-26,NVDA,volume_shock,-1.7679878918542973,3.387722871982804,84.12698412698413,volz=3.4,0,92.01940035273368,-0.0471885904388112
2019-04-26,MSFT,detected,0.2101407530256479,0.6272644601560038,34.92063492063492,ML flagged,0,42.7689594356261,0.0057297263778226
2019-04-26,AAPL,detected,-0.6861130908344648,-1.099931203694273,47.61904761904761,ML flagged,0,41.49029982363316,-0.0047740051219119
2019-04-29,AMZN,detected,-0.5534077480044189,0.3438232294004406,22.22222222222222,ML flagged,0,46.95767195767196,-0.0062543645598275
2019-04-29,AAPL,detected,-0.2018732162935942,-0.079830827837547,15.873015873015872,ML flagged,0,29.80599647266314,0.0015174008513911
2019-04-30,AAPL,volume_shock,-1.75163036216069,3.847705813591407,82.53968253968253,volz=3.8,0,91.49029982363317,-0.0192561631190639
2019-04-30,AMZN,detected,-0.5672188301392672,-0.2186287745951483,49.2063492063492,ML flagged,0,50.13227513227513,-0.0061441650457733
2019-04-30,MSFT,detected,0.2540762838232357,0.7097810608868628,22.22222222222222,ML flagged,0,41.225749559082885,0.0063959788194631
2019-04-30,NVDA,detected,0.2128366671371814,-0.7325488478979705,38.095238095238095,ML flagged,0,28.968253968253965,0.0093123138220303
