Date,Ticker,Type,ret_z,volz,range_pct,Why,Mkt_flag,Severity,Return
2019-08-01,AAPL,volume_shock,-1.4165239410042645,2.758846769868427,100.0,"volz=2.8, range_pct=100.0",1,95.45855379188713,-0.0216392712207335
2019-08-01,MSFT,detected,0.920445281585346,2.1621095106924844,90.47619047619048,ML flagged,1,85.5379188712522,0.0131355504480081
2019-08-01,NVDA,detected,-0.9348631465839085,0.6392450858062654,100.0,range_pct=100.0,1,81.92239858906525,-0.0225224800563039
2019-08-01,AMZN,detected,-0.4082135267815598,1.3626828668481314,96.82539682539682,range_pct=96.8,1,74.6031746031746,-0.0061389573639958
2019-08-02,AAPL,detected,-1.350676889381761,1.5931555812061269,80.95238095238095,ML flagged,1,86.5079365079365,-0.0211580859821669
2019-08-02,AMZN,detected,-1.183508914135412,1.4023079679850614,74.60317460317461,ML flagged,1,82.27513227513228,-0.0172907945709593
2019-08-02,MSFT,detected,-0.7682599855996176,1.0339086263838315,82.53968253968253,ML flagged,1,76.49911816578482,-0.0084021659283564
2019-08-02,NVDA,detected,-0.9105730537671696,0.6887690533765339,63.49206349206349,ML flagged,1,69.84126984126983,-0.0226170623692746
2019-08-05,AAPL,crash,-3.26585500178207,2.0243511418608824,90.47619047619048,ret_z=-3.3,1,94.8853615520282,-0.052347877517637
2019-08-05,MSFT,crash,-2.765039188782409,1.975819259427497,87.3015873015873,ret_z=-2.8,1,93.25396825396824,-0.0342584490285852
2019-08-05,AMZN,detected,-2.215300752724455,2.1434284008695887,79.36507936507937,ML flagged,1,90.34391534391534,-0.0318718246982354
2019-08-05,NVDA,crash,-2.6751268487880684,1.8335053987951209,74.60317460317461,ret_z=-2.7,1,88.62433862433863,-0.0645200743584721
2019-08-06,AMZN,detected,0.9943230913949416,1.2179918143010997,79.36507936507937,ML flagged,0,80.11463844797179,0.0128602148901673
2019-08-06,MSFT,detected,1.3402298975061215,0.938364613298168,71.42857142857143,ML flagged,0,79.93827160493828,0.0187580631499673
2019-08-06,AAPL,detected,1.16473617742103,0.937533346636328,73.01587301587301,ML flagged,0,78.88007054673722,0.0189304199243833
2019-08-06,NVDA,detected,0.5190365841893083,-0.0990026775927689,77.77777777777779,ML flagged,0,59.43562610229278,0.0103455393299169
2019-08-07,AAPL,detected,0.626145515082809,0.7341814592459014,85.71428571428571,ML flagged,0,72.88359788359789,0.0103553043321651
2019-08-07,MSFT,detected,0.231772208681552,0.916357129648589,88.88888888888889,ML flagged,0,63.71252204585537,0.0043802457219381
2019-08-07,AMZN,detected,0.2878070432169528,0.7028873806829863,84.12698412698413,ML flagged,0,62.91887125220459,0.0031155470577677
2019-08-07,NVDA,detected,0.4857972765968442,-0.005209475781158,77.77777777777779,ML flagged,0,60.09700176366844,0.0101082959282914
2019-08-08,MSFT,detected,1.8868435675330688,0.2678807194498425,79.36507936507937,ML flagged,0,80.02645502645503,0.0266855120810181
2019-08-08,AAPL,detected,1.30267449405754,0.2376871887845709,69.84126984126983,ML flagged,0,73.41269841269842,0.0220559029094637
2019-08-08,AMZN,detected,1.5918510357665825,-0.0166909726391343,68.25396825396825,ML flagged,0,72.70723104056437,0.0220196217780674
2019-08-08,NVDA,detected,1.2319772981606163,-0.6844914804755692,58.730158730158735,ML flagged,0,57.80423280423281,0.028396880713065
2019-08-09,NVDA,detected,-1.0168747154167372,-0.2630675033674642,68.25396825396825,ML flagged,1,63.93298059964727,-0.025780462833948
2019-08-09,MSFT,detected,-0.743097881229636,-0.2117567075564343,76.19047619047619,ML flagged,1,62.83068783068783,-0.0084957986809353
2019-08-09,AAPL,detected,-0.5041933582140019,0.0034280518066807,52.38095238095239,ML flagged,1,52.42504409171076,-0.0082403902737975
2019-08-09,AMZN,detected,-0.9090603611352848,-0.8757222459914015,53.96825396825397,ML flagged,1,49.47089947089947,-0.0138088256204529
2019-08-12,MSFT,detected,-1.114244912860905,-0.6169370517344991,73.01587301587301,ML flagged,1,61.816578483245145,-0.0139425920639707
2019-08-12,AMZN,detected,-0.8084057758060114,-0.7677269864345898,36.507936507936506,ML flagged,1,43.38624338624339,-0.0125360496687702
