Date,ticker,anomaly_flag,anomaly_type,ret,ret_z,volz,range_pct,why
2018-05-04,AAPL,1,,0.03923342356580095,1.9817115379470251,1.6703436831225122,82.53968253968253,ML detector flagged
2018-05-07,NVDA,1,,0.040240953141118085,1.3096162029785652,1.7143454905803934,49.2063492063492,ML detector flagged
2018-05-09,NVDA,1,,0.02148562658001496,0.7038801238439033,1.1633995763008411,26.984126984126984,ML detector flagged
2018-05-10,NVDA,1,volume_shock,0.017006682816150143,0.5362876117322128,3.3359250933639255,1.5873015873015872,volz=3.3>2.5
2018-05-11,NVDA,1,volume_shock,-0.021527514511624157,-0.917951598438207,3.222682760173699,66.66666666666666,volz=3.2>2.5
2018-05-31,MSFT,1,,-0.0011115850048898368,-0.12328720495384678,2.0409229124397132,20.634920634920633,ML detector flagged
2018-06-01,MSFT,1,,0.01972885406574365,1.0463877963218915,1.1546649423181665,34.92063492063492,ML detector flagged
2018-06-04,MSFT,1,,0.008731035373921836,0.4055497210980774,0.9123609830080726,7.936507936507936,ML detector flagged
2018-06-05,AMZN,1,,0.018663613522230005,0.8911151100044379,2.1598720547419816,53.96825396825397,ML detector flagged
2018-06-06,AMZN,1,,-0.0003536862054248635,-0.10893459959852969,2.476347929644914,49.2063492063492,ML detector flagged
2018-06-08,AAPL,1,,-0.009097574494629002,-0.6786911208136975,1.365076788458772,28.57142857142857,ML detector flagged
2018-06-13,MSFT,1,,-0.004540540306681606,-0.3357943837221908,1.360898189850451,31.746031746031743,ML detector flagged
2018-06-15,AAPL,1,volume_shock,-0.010272465744108561,-0.7366591897524414,6.962412606033026,17.46031746031746,volz=7.0>2.5
2018-06-15,AMZN,1,,-0.004576946338729737,-0.32007079745917466,1.8259330891077556,4.761904761904762,ML detector flagged
2018-06-15,MSFT,1,volume_shock,-0.012719433907748101,-0.8062391869268867,4.896025870724863,34.92063492063492,volz=4.9>2.5
2018-06-22,MSFT,1,,-0.007217704471574882,-0.5474799736137168,1.5326349360032085,17.46031746031746,ML detector flagged
2018-06-25,AMZN,1,volume_shock,-0.030611958118984428,-1.8264043741257618,3.125076800851545,82.53968253968253,volz=3.1>2.5
2018-06-25,NVDA,1,volume_shock,-0.04714085531209988,-2.0689454819433726,2.540918216273237,88.88888888888889,volz=2.5>2.5
2018-07-03,AAPL,1,,-0.017416307153887423,-1.429778141436695,-1.8318432582588942,90.47619047619048,ML detector flagged
2018-07-03,AMZN,1,,-0.011565118055148926,-0.997202333799419,-2.053607223633313,63.49206349206349,ML detector flagged
2018-07-03,MSFT,1,,-0.009598958814313163,-0.9581960918824695,-2.2662268357398623,52.38095238095239,ML detector flagged
2018-07-03,NVDA,1,,-0.022291856968004176,-1.1743969322278065,-2.6068265052968904,69.84126984126983,ML detector flagged
2018-07-11,NVDA,1,,-0.022586284308731663,-1.3000770974907638,-0.05371663671245019,12.698412698412698,ML detector flagged
2018-07-18,MSFT,1,,-0.007833984478595735,-0.8932878003276856,0.8944884122132125,33.33333333333333,ML detector flagged
2018-07-19,MSFT,1,,-0.00684920185343707,-0.7787884718307243,2.119814646480061,36.507936507936506,ML detector flagged
2018-07-20,MSFT,1,volume_shock,0.017911738591985582,1.5326598985832318,3.143626173232719,73.01587301587301,volz=3.1>2.5
2018-07-25,MSFT,1,spike,0.02944448616622508,2.5775029785307244,0.6389281941446798,95.23809523809523,|ret_z|=2.6>2.5; range_pct=95.2>95
2018-07-26,AMZN,1,crash + volume_shock,-0.029839926695322982,-2.862090067064996,3.7262570814979874,84.12698412698413,|ret_z|=2.9>2.5; volz=3.7>2.5
2018-07-26,MSFT,1,,-0.010917538173319308,-1.2775182867233,0.7477088278392403,38.095238095238095,ML detector flagged
2018-07-27,AAPL,1,,-0.016631394902351104,-1.7287330518247919,1.9357283353831354,96.82539682539682,range_pct=96.8>95
2018-07-27,AMZN,1,volume_shock,0.005127223192063157,0.19554006337008584,2.697715363471226,98.4126984126984,volz=2.7>2.5; range_pct=98.4>95
2018-07-27,MSFT,1,,-0.017697545503006618,-1.8707153379609045,1.2603926614324243,98.4126984126984,range_pct=98.4>95
2018-07-30,AMZN,1,,-0.020938027051114694,-2.142823260972363,1.2085747888602916,98.4126984126984,range_pct=98.4>95
2018-07-30,NVDA,1,,-0.0313070430369814,-1.9515289453438047,0.6378722575522286,95.23809523809523,range_pct=95.2>95
2018-07-31,AAPL,1,volume_shock,0.002000816296827912,-0.029479998604047274,5.000842032260667,73.01587301587301,volz=5.0>2.5
2018-07-31,AMZN,1,,-0.0010004548769602106,-0.27505982598800927,0.7774255215260949,95.23809523809523,range_pct=95.2>95
2018-08-01,AAPL,1,spike + volume_shock,0.05891020483579856,5.219020248090936,5.697570442168676,90.47619047619048,|ret_z|=5.2>2.5; volz=5.7>2.5
2018-08-02,AAPL,1,volume_shock,0.029230749297088687,2.262596274096171,3.1694188954398097,100.0,volz=3.2>2.5; range_pct=100.0>95
2018-08-02,MSFT,1,,0.012137722677604712,0.9509421598011403,0.01117278515502806,96.82539682539682,range_pct=96.8>95
2018-08-14,NVDA,1,volume_shock,0.0207324292753297,1.3113417738307036,2.7219154161935366,47.61904761904761,volz=2.7>2.5
2018-08-15,NVDA,1,volume_shock,-0.008988918169487992,-0.6698468303644616,3.420312559437712,80.95238095238095,volz=3.4>2.5
2018-08-16,NVDA,1,volume_shock,-0.006330236731205474,-0.4805403354379713,3.855011283699142,73.01587301587301,volz=3.9>2.5
2018-08-17,NVDA,1,crash + volume_shock,-0.04902097466753619,-3.28470147416454,3.8457095956271763,92.06349206349206,|ret_z|=3.3>2.5; volz=3.8>2.5
2018-08-20,NVDA,1,,0.012335506978520261,0.7493075658981944,2.1542681361092155,100.0,range_pct=100.0>95
2018-08-22,NVDA,1,,0.03750196269286743,2.2068892044896673,1.4465261893737726,95.23809523809523,range_pct=95.2>95
2018-08-29,AMZN,1,spike,0.03377450104558877,2.657189528467991,2.082486519331462,84.12698412698413,|ret_z|=2.7>2.5
2018-08-30,AAPL,1,,0.00919353949593793,0.5333168572346071,1.7202449578550054,96.82539682539682,range_pct=96.8>95
2018-08-30,AMZN,1,,0.002142049621726372,-0.0955177075240861,2.381862444792032,68.25396825396825,ML detector flagged
2018-09-05,MSFT,1,crash + volume_shock,-0.028824685599613264,-2.90658582932752,3.115064628736053,96.82539682539682,|ret_z|=2.9>2.5; volz=3.1>2.5; range_pct=96.8>95
2018-09-06,AAPL,1,,-0.016617461763110186,-1.6455430021984063,1.023265620239388,98.4126984126984,range_pct=98.4>95
2018-09-06,AMZN,1,,-0.018302347418989506,-1.6776448271771636,1.6755336701744457,98.4126984126984,range_pct=98.4>95
2018-09-11,AAPL,1,,0.0252829286911167,1.9124946434910137,0.8654228891147996,98.4126984126984,range_pct=98.4>95
2018-09-11,AMZN,1,,0.024827109920003032,1.7623385953643615,0.33395085458628726,96.82539682539682,range_pct=96.8>95
2018-09-17,AMZN,1,crash,-0.031550212902319186,-2.577823974294318,1.5033979120054857,96.82539682539682,|ret_z|=2.6>2.5; range_pct=96.8>95
2018-09-20,NVDA,1,,-0.020957545049047233,-1.2453485170164056,0.3669421245499217,23.809523809523807,ML detector flagged
2018-09-21,AAPL,1,volume_shock,-0.010771323296175583,-1.043755777690269,3.735111827939606,65.07936507936508,volz=3.7>2.5
2018-09-21,MSFT,1,volume_shock,0.006075627272919659,0.3622486817851182,8.156366328282106,61.904761904761905,volz=8.2>2.5
2018-09-24,AMZN,1,,0.010104373077562068,0.5909514865272322,-0.340039271204223,98.4126984126984,range_pct=98.4>95
2018-09-28,NVDA,1,spike + volume_shock,0.05093491727238719,3.1675912805882875,3.371402841210687,88.88888888888889,|ret_z|=3.2>2.5; volz=3.4>2.5
2018-10-01,NVDA,1,,0.029677569127038117,1.6227199367809262,2.2461998378183456,80.95238095238095,ML detector flagged
2018-10-05,AAPL,1,,-0.016228882725052296,-1.4763542632224014,0.09320756468416234,98.4126984126984,range_pct=98.4>95
2018-10-05,NVDA,1,,-0.033764330008612786,-2.1737970490527165,0.7981299700789767,98.4126984126984,range_pct=98.4>95
2018-10-08,AMZN,1,,-0.013351668373921877,-1.0879805206020656,1.9093585883844972,98.4126984126984,range_pct=98.4>95
2018-10-08,NVDA,1,,-0.015156054934175045,-0.9704499822181144,0.6184704935229396,95.23809523809523,range_pct=95.2>95
2018-10-10,AAPL,1,crash,-0.04632622270803377,-3.735257123973796,0.8859444976599002,100.0,|ret_z|=3.7>2.5; range_pct=100.0>95
2018-10-10,AMZN,1,crash + volume_shock,-0.06152420419692095,-4.578871906238714,3.212509267498155,100.0,|ret_z|=4.6>2.5; volz=3.2>2.5; range_pct=100.0>95
2018-10-10,MSFT,1,crash + volume_shock,-0.05433811462828442,-5.072074076688695,3.0389347266748614,100.0,|ret_z|=5.1>2.5; volz=3.0>2.5; range_pct=100.0>95
2018-10-10,NVDA,1,crash,-0.07475340109915884,-4.51642956223966,2.133736417289165,100.0,|ret_z|=4.5>2.5; range_pct=100.0>95
2018-10-11,AMZN,1,volume_shock,-0.020447238084852604,-1.3031055347643679,3.2642845347890286,98.4126984126984,volz=3.3>2.5; range_pct=98.4>95
2018-10-11,MSFT,1,volume_shock,-0.0023550038488688863,-0.2179729079387862,2.522100102543617,98.4126984126984,volz=2.5>2.5; range_pct=98.4>95
2018-10-11,NVDA,1,,-0.04298098373407444,-2.2219064349024547,2.0121248150114193,96.82539682539682,range_pct=96.8>95
2018-10-12,AMZN,1,spike,0.040276614897397645,2.6183084741832294,1.5207840386887228,92.06349206349206,|ret_z|=2.6>2.5
2018-10-12,MSFT,1,spike,0.03455764087698565,2.6950088835489723,1.4045788439557443,96.82539682539682,|ret_z|=2.7>2.5; range_pct=96.8>95
2018-10-12,NVDA,1,,0.048526318784231526,2.463107784452811,1.3184184362168967,88.88888888888889,ML detector flagged
2018-10-19,NVDA,1,,-0.04325138123068695,-1.9151876178413068,1.135962990090969,98.4126984126984,range_pct=98.4>95
2018-10-23,AAPL,1,,0.009426747904710098,0.4431988903844327,1.225268371784756,96.82539682539682,range_pct=96.8>95
2018-10-24,AAPL,1,,-0.034301592332117825,-2.279787562925822,1.3614615323710175,98.4126984126984,range_pct=98.4>95
2018-10-24,AMZN,1,crash,-0.059082943905076846,-3.3684744024251883,0.4500518205346113,100.0,|ret_z|=3.4>2.5; range_pct=100.0>95
2018-10-24,MSFT,1,crash,-0.05346898428757463,-3.8942087230503613,2.0968010189015898,100.0,|ret_z|=3.9>2.5; range_pct=100.0>95
2018-10-24,NVDA,1,crash,-0.09793721343149553,-4.081147866456718,1.9834933123330605,100.0,|ret_z|=4.1>2.5; range_pct=100.0>95
2018-10-25,AMZN,1,spike,0.07088697045710579,3.8968095057360563,1.5709215579796794,96.82539682539682,|ret_z|=3.9>2.5; range_pct=96.8>95
2018-10-25,MSFT,1,spike,0.058444200736650576,3.9123930925710626,1.7213669820970867,87.3015873015873,|ret_z|=3.9>2.5
2018-10-25,NVDA,1,,0.04227459331096295,1.7334089162431978,1.9400616303701694,98.4126984126984,range_pct=98.4>95
2018-10-26,AMZN,1,crash,-0.07819679487096065,-3.794329529501497,2.4936710357779592,96.82539682539682,|ret_z|=3.8>2.5; range_pct=96.8>95
2018-10-29,AAPL,1,,-0.018770256093051496,-1.2485326498939135,1.5373822045198164,100.0,range_pct=100.0>95
2018-10-29,AMZN,1,crash,-0.06326358495753426,-2.7454779329961174,1.903118930053315,100.0,|ret_z|=2.7>2.5; range_pct=100.0>95
2018-10-29,MSFT,1,,-0.029076428891230854,-1.7765032110980543,1.1570133473200865,100.0,range_pct=100.0>95
2018-10-29,NVDA,1,,-0.06389622520554739,-2.230908309984367,1.1290004965468194,100.0,range_pct=100.0>95
2018-10-30,NVDA,1,spike,0.09363206845361094,3.439006928818132,1.2878647645138521,96.82539682539682,|ret_z|=3.4>2.5; range_pct=96.8>95
2018-11-01,AAPL,1,,0.01535226243979948,0.9342286982660025,2.492422893482351,74.60317460317461,ML detector flagged
2018-11-02,AAPL,1,crash + volume_shock,-0.06633075092822238,-4.3757226381094725,4.006044554184768,95.23809523809523,|ret_z|=4.4>2.5; volz=4.0>2.5; range_pct=95.2>95
2018-11-07,AMZN,1,spike,0.06858975025821268,2.806581675997531,0.18238170106461615,92.06349206349206,|ret_z|=2.8>2.5
2018-11-12,AAPL,1,crash,-0.05037405480265389,-2.713643604894374,0.941576924419277,85.71428571428571,|ret_z|=2.7>2.5
2018-11-14,AAPL,1,,-0.028247274395368116,-1.3818619660588163,1.3526604425400368,96.82539682539682,range_pct=96.8>95
2018-11-16,NVDA,1,crash + volume_shock,-0.1875587042023832,-5.513071625466149,3.951497655497533,80.95238095238095,|ret_z|=5.5>2.5; volz=4.0>2.5
2018-11-19,MSFT,1,,-0.03389047503830955,-1.8389256571926764,0.45975126715955483,95.23809523809523,range_pct=95.2>95
2018-11-19,NVDA,1,crash,-0.11999023609357151,-2.8017619790087203,2.4909845053382647,98.4126984126984,|ret_z|=2.8>2.5; range_pct=98.4>95
2018-11-20,AMZN,1,,-0.011128869258064666,-0.2868783661394364,1.1270896726389084,98.4126984126984,range_pct=98.4>95
2018-11-20,NVDA,1,,0.030269585129344634,0.8845488289074356,2.076749753641971,98.4126984126984,range_pct=98.4>95
2018-11-23,AAPL,1,,-0.025398845255549474,-1.0599850029803393,-1.9336944923638901,63.49206349206349,ML detector flagged
2018-11-23,AMZN,1,,-0.009672072197363879,-0.23043216076241574,-3.245403874172881,33.33333333333333,ML detector flagged
2018-11-23,MSFT,1,,-0.0003879039910517079,0.0013778978935765527,-3.373702858585067,42.857142857142854,ML detector flagged
2018-12-03,AAPL,1,,0.034942385722946945,1.762551028100021,-0.18523768490615453,33.33333333333333,ML detector flagged
2018-12-04,AMZN,1,,-0.058656233381887524,-1.8783305932281906,1.134194653313093,95.23809523809523,range_pct=95.2>95
2018-12-07,MSFT,1,,-0.040022026611815975,-1.9718432001485227,0.8813871010532399,95.23809523809523,range_pct=95.2>95
2018-12-19,AAPL,1,,-0.031191806505555864,-1.185422307694316,0.8224267934738341,98.4126984126984,range_pct=98.4>95
2018-12-19,AMZN,1,,-0.03635240230236314,-1.0424675611803378,0.9847185927856372,95.23809523809523,range_pct=95.2>95
2018-12-19,MSFT,1,,-0.002693017106550011,-0.07542575586831177,1.797327849798444,95.23809523809523,range_pct=95.2>95
2018-12-20,MSFT,1,,-0.02102423506784934,-0.9257754092997544,1.6723731598823108,96.82539682539682,range_pct=96.8>95
2018-12-21,AAPL,1,volume_shock,-0.03889557740360372,-1.455229932017921,3.338143790470949,98.4126984126984,volz=3.3>2.5; range_pct=98.4>95
2018-12-21,AMZN,1,,-0.05707714613684378,-1.6443740237834459,2.3303907300886753,98.4126984126984,range_pct=98.4>95
2018-12-21,MSFT,1,volume_shock,-0.032312162074211725,-1.4152008500917261,2.750077760510568,96.82539682539682,volz=2.8>2.5; range_pct=96.8>95
2018-12-26,AAPL,1,spike,0.07042150021701743,3.2372066587896544,1.0813245140741774,100.0,|ret_z|=3.2>2.5; range_pct=100.0>95
2018-12-26,AMZN,1,spike,0.09445226581602428,3.023788414370098,1.256362149840011,95.23809523809523,|ret_z|=3.0>2.5; range_pct=95.2>95
2018-12-26,MSFT,1,spike,0.06830981152865312,3.139688678338326,0.500153163012129,96.82539682539682,|ret_z|=3.1>2.5; range_pct=96.8>95
2019-01-03,AAPL,1,crash + volume_shock,-0.09960740672653301,-3.723089407477055,2.7326987342270495,42.857142857142854,|ret_z|=3.7>2.5; volz=2.7>2.5
2019-01-11,NVDA,1,,0.024788128885183225,0.6772868252583134,1.8684464461420713,33.33333333333333,ML detector flagged
2019-01-24,NVDA,1,,0.05727105627824125,1.3264708074213034,0.6878311936493459,19.047619047619047,ML detector flagged
2019-01-25,NVDA,1,volume_shock,0.014635164792479838,0.4054871610830503,3.508334697546767,71.42857142857143,volz=3.5>2.5
2019-01-28,NVDA,1,crash + volume_shock,-0.13824535747202238,-2.8088355670656187,6.357675231419116,85.71428571428571,|ret_z|=2.8>2.5; volz=6.4>2.5
2019-01-30,AAPL,1,spike,0.06833476423624618,2.6650469127059244,1.6331756178211976,84.12698412698413,|ret_z|=2.7>2.5
2019-01-30,MSFT,1,volume_shock,0.033417472740792986,1.5349352945621375,2.8278443640757915,33.33333333333333,volz=2.8>2.5
2019-01-31,AMZN,1,volume_shock,0.028914665807473927,0.8692064895626835,2.56448914432289,46.03174603174603,volz=2.6>2.5
2019-01-31,MSFT,1,volume_shock,-0.01833049730468439,-0.8267410567547756,3.047992674983467,36.507936507936506,volz=3.0>2.5
2019-02-01,AMZN,1,,-0.05381880868498756,-1.7795137133317935,2.3689367113578004,44.44444444444444,ML detector flagged
2019-03-11,AAPL,1,,0.03464213783938819,1.4790279859227482,2.023883424748463,55.55555555555556,ML detector flagged
2019-03-11,NVDA,1,,0.06970278162023136,2.08531469607223,1.5414596424252827,95.23809523809523,range_pct=95.2>95
2019-03-13,AAPL,1,,0.004422051966779694,0.1264736160796124,1.5798720801823254,23.809523809523807,ML detector flagged
2019-03-13,MSFT,1,volume_shock,0.007745100026956386,0.33055692083935734,2.7143776194081366,9.523809523809524,volz=2.7>2.5
2019-03-14,MSFT,1,,0.0007859962766108008,-0.02362570943166804,1.4460571049105548,0.0,ML detector flagged
2019-03-15,AAPL,1,volume_shock,0.013008187130369775,0.4840185594979606,2.59695608247099,53.96825396825397,volz=2.6>2.5
2019-03-15,AMZN,1,volume_shock,0.01550213797879385,0.585578774741309,3.4552258753374283,28.57142857142857,volz=3.5>2.5
2019-03-15,MSFT,1,volume_shock,0.01151940878408797,0.5623601542950726,4.432811481621014,74.60317460317461,volz=4.4>2.5
2019-03-19,AMZN,1,,0.011307838530439263,0.4028266397214044,1.8271063041953193,39.682539682539684,ML detector flagged
2019-03-19,MSFT,1,,0.0006805220965526715,-0.03719077734159598,1.51143401306121,19.047619047619047,ML detector flagged
2019-03-19,NVDA,1,,0.040011778139226184,1.1109494901599843,1.4162313519859322,34.92063492063492,ML detector flagged
2019-03-20,AMZN,1,,0.020103893314487697,0.7328146745901483,1.5816320695013322,42.857142857142854,ML detector flagged
2019-03-21,AAPL,1,volume_shock,0.036830216395339344,1.491895049876167,3.135764890580059,88.88888888888889,volz=3.1>2.5
2019-03-21,NVDA,1,,0.05470188770156392,1.5086954699209079,1.6495208331623537,74.60317460317461,ML detector flagged
2019-03-26,AAPL,1,,-0.010331665936904266,-0.5927174309357305,2.026510174844414,96.82539682539682,range_pct=96.8>95
2019-04-24,MSFT,1,,-0.003427932985681892,-0.5594857879512877,2.1432306077498575,23.809523809523807,ML detector flagged
2019-04-25,AMZN,1,volume_shock,0.0002629157355067413,-0.1404212150058364,3.299437996738414,23.809523809523807,volz=3.3>2.5
2019-04-25,MSFT,1,spike + volume_shock,0.03311726197340903,2.715706720193007,2.8418899461844864,87.3015873015873,|ret_z|=2.7>2.5; volz=2.8>2.5
2019-04-26,AMZN,1,volume_shock,0.025433042388125937,1.4677734820407944,4.452255901265731,90.47619047619048,volz=4.5>2.5
2019-04-26,NVDA,1,volume_shock,-0.047188590438811295,-1.7679878918543068,3.387722871984871,84.12698412698413,volz=3.4>2.5
2019-04-30,AAPL,1,volume_shock,-0.019256163119063974,-1.7516303621606766,3.8477058135993047,82.53968253968253,volz=3.8>2.5
2019-05-01,AAPL,1,spike + volume_shock,0.04908560827744868,3.2618546794597516,4.166227645529754,93.65079365079364,|ret_z|=3.3>2.5; volz=4.2>2.5
2019-05-01,MSFT,1,,-0.02082703936433683,-2.2414851553998827,1.1106530474688037,95.23809523809523,range_pct=95.2>95
2019-05-03,AMZN,1,,0.0324281185962807,2.2095001890839234,2.054447950026218,44.44444444444444,ML detector flagged
2019-05-07,AAPL,1,,-0.02695703871642141,-2.4425133430219357,1.2773631898049724,95.23809523809523,range_pct=95.2>95
2019-05-07,MSFT,1,,-0.020522822922382167,-2.3246887574999353,1.9262580531648485,96.82539682539682,range_pct=96.8>95
2019-05-10,MSFT,1,,0.012988011327067062,0.9768899062783071,1.0461185754917985,100.0,range_pct=100.0>95
2019-05-10,NVDA,1,,-0.008049853418605646,-0.5073148058356525,1.2190000047492227,95.23809523809523,range_pct=95.2>95
2019-05-13,AAPL,1,crash,-0.05811940487106437,-4.730211846403926,2.1558421892140207,96.82539682539682,|ret_z|=4.7>2.5; range_pct=96.8>95
2019-05-13,AMZN,1,crash,-0.03560880403670785,-3.1379039892492737,1.0293922035956988,57.14285714285714,|ret_z|=3.1>2.5
2019-05-13,MSFT,1,crash,-0.02973336694719153,-3.156323665911676,1.2681092794090825,85.71428571428571,|ret_z|=3.2>2.5
2019-05-13,NVDA,1,crash,-0.061426540683692576,-3.0557183511186725,1.6754216907827266,87.3015873015873,|ret_z|=3.1>2.5
2019-05-15,AMZN,1,,0.016863046637835666,1.172180904679581,0.21765058629370249,95.23809523809523,range_pct=95.2>95
